Unnamed: 0,id,scrape_id,host_id,latitude,longitude,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,availability_eoy,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_communication,review_scores_location
1409,24805656,20250609011815,122380652,29.92278,-90.084,Irish Channel,,Entire home,Entire home/apt,2017-03-24,United States,within an hour,100%,99%,t,922,2132,t,f,4,,1 bath,2.0,,"[""Books and reading material"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Hot water"", ""Wifi"", ""Ceiling fan"", ""Self check-in"", ""Coffee maker"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Refrigerator"", ""Bed linens"", ""Free parking on premises"", ""First aid kit"", ""Backyard"", ""Outdoor playground"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Ethernet connection"", ""Kitchen"", ""Essentials"", ""Iron"", ""Cooking basics"", ""Private entrance"", ""Patio or balcony"", ""Keypad""]",,30,1125,30,30,1125,1125,30.0,1125.0,t,0,0,0,0,0,10,0,0,0,0.12,4.1,3.7,3.8,4.9,4.8
1410,24822349,20250609011815,122380652,29.9626,-90.04426,Bywater,,Entire home,Entire home/apt,2017-03-24,United States,within an hour,100%,99%,t,922,2132,t,f,6,3.0,3 baths,3.0,5.0,"[""Dishes and silverware"", ""BBQ grill: gas"", ""Carbon monoxide alarm"", ""Game console"", ""Central air conditioning"", ""Hot water"", ""Board games"", ""Wifi"", ""Dryer"", ""Ceiling fan"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Refrigerator"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""Washer"", ""Outdoor playground"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""TV"", ""Oven"", ""Kitchen"", ""Essentials"", ""Pool table"", ""Private hot tub"", ""Iron"", ""Cooking basics"", ""Private entrance"", ""Patio or balcony""]",$216.00,30,1125,30,30,1125,1125,30.0,1125.0,t,17,30,57,299,146,34,0,0,0,0.4,4.91,4.91,4.74,5.0,4.82
1411,24828203,20250609011815,11362234,29.9776,-90.10442,Mid-City,,Entire home,Entire home/apt,2014-01-16,"New Orleans, LA",within an hour,100%,100%,t,19,36,t,t,10,2.0,2 baths,5.0,6.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""City skyline view"", ""Dryer"", ""Stove"", ""Outdoor dining area"", ""Self check-in"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Coffee maker: drip coffee maker"", ""Refrigerator"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""Washer"", ""Backyard"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Dedicated workspace"", ""Ethernet connection"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Dining table"", ""Cooking basics"", ""BBQ grill"", ""Private entrance"", ""Patio or balcony"", ""Pack \u2019n play/Travel crib"", ""Keypad""]",$193.00,1,365,2,4,1125,1125,3.5,1125.0,t,30,60,90,361,198,109,16,0,16,1.27,4.9,4.94,4.9,4.94,4.92
1412,24829237,20250609011815,11362234,29.9776,-90.10442,Mid-City,,Entire home,Entire home/apt,2014-01-16,"New Orleans, LA",within an hour,100%,100%,t,19,36,t,t,10,2.0,2 baths,5.0,6.0,"[""Books and reading material"", ""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""City skyline view"", ""Dryer"", ""Stove"", ""Outdoor dining area"", ""Self check-in"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Coffee maker: drip coffee maker"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""Washer"", ""Backyard"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Dedicated workspace"", ""Ethernet connection"", ""Cleaning available during stay"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Dining table"", ""Cooking basics"", ""BBQ grill"", ""Private entrance"", ""Patio or balcony"", ""Pack \u2019n play/Travel crib"", ""Keypad""]",$191.00,1,365,2,4,1125,1125,2.9,1125.0,t,30,60,90,365,198,133,22,2,15,1.54,4.72,4.86,4.78,4.89,4.93
1416,25016384,20250609011815,127164350,29.92637,-90.07647,Lower Garden District,,Entire home,Entire home/apt,2017-04-23,"New Orleans, LA",within a few hours,94%,98%,t,1,1,t,t,6,2.0,2 baths,2.0,2.0,"[""Books and reading material"", ""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Board games"", ""Room-darkening shades"", ""Wifi"", ""Outdoor furniture"", ""TV with standard cable"", ""Children\u2019s dinnerware"", ""Stove"", ""Ceiling fan"", ""Outdoor dining area"", ""Outlet covers"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Pets allowed"", ""Refrigerator"", ""Noise decibel monitors on property"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Backyard"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""Dedicated workspace"", ""Body soap"", ""Laundromat nearby"", ""Table corner guards"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Shared patio or balcony"", ""High chair"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker: Keurig coffee machine"", ""Iron"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Baby safety gates"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Clothing storage"", ""Freezer"", ""Pack \u2019n play/Travel crib"", ""Keypad""]",$87.00,2,730,2,6,730,730,2.0,730.0,t,4,17,41,89,89,463,61,6,52,5.36,4.91,4.94,4.9,4.95,4.87
1417,25085223,20250609011815,48853829,29.9822,-90.10706,Mid-City,,Entire home,Entire home/apt,2015-11-12,"New Orleans, LA",within an hour,100%,100%,t,1,1,t,f,4,1.0,1 bath,2.0,2.0,"[""Books and reading material"", ""45 inch TV with Hulu, Netflix, Roku"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Blender"", ""Central air conditioning"", ""Hot water"", ""Board games"", ""Room-darkening shades"", ""Wifi"", ""Private patio or balcony"", ""Portable fans"", ""Ceiling fan"", ""Self check-in"", ""Whirlpool refrigerator"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Body soap"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Whirlpool gas stove"", ""Free street parking"", ""Smart lock"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker: Keurig coffee machine"", ""Iron"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Private entrance"", ""Clothing storage"", ""Freezer""]",$86.00,2,14,2,2,1125,1125,2.0,1125.0,t,14,14,14,14,14,163,24,3,12,1.93,4.92,4.97,4.9,4.97,4.92
1419,25158355,20250609011815,27236049,29.93918,-90.07916,Central City,,Entire home,Entire home/apt,2015-02-04,"New Orleans, LA",within an hour,100%,98%,t,1,2,t,t,6,2.5,2.5 baths,2.0,2.0,"[""Dishes and silverware"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Air conditioning"", ""Children\u2019s dinnerware"", ""Dryer"", ""Stove"", ""Outlet covers"", ""Coffee maker"", ""Self check-in"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Refrigerator"", ""Lockbox"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""Washer"", ""Backyard"", ""Exterior security cameras on property"", ""Children\u2019s books and toys"", ""Fire extinguisher"", ""TV"", ""Oven"", ""Dedicated workspace"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""High chair"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Baby bath"", ""Bathtub"", ""Baby safety gates"", ""Cooking basics"", ""BBQ grill"", ""Private entrance"", ""Patio or balcony"", ""Pack \u2019n play/Travel crib""]",$96.00,2,120,2,2,1125,1125,2.0,1125.0,t,21,46,76,334,167,320,28,1,22,3.73,4.92,4.95,4.93,4.93,4.79
1423,25224493,20250609011815,22065198,29.96753,-90.06136,Marigny,,Entire home,Entire home/apt,2014-10-02,"New Orleans, LA",within an hour,100%,100%,t,4,5,t,t,6,2.0,2 baths,3.0,5.0,"[""Books and reading material"", ""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Air conditioning"", ""Outdoor furniture"", ""TV with standard cable"", ""Dryer"", ""Stove"", ""Ceiling fan"", ""Outlet covers"", ""Coffee maker"", ""Self check-in"", ""Smoke alarm"", ""Shampoo"", ""Sound system"", ""Microwave"", ""Toaster"", ""Pets allowed"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""Washer"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""Dedicated workspace"", ""Body soap"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Cleaning products"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Baby safety gates"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Clothing storage"", ""Patio or balcony"", ""Freezer"", ""Crib"", ""Pack \u2019n play/Travel crib"", ""Keypad""]",$251.00,2,120,2,3,1125,1125,2.1,1125.0,t,12,33,59,330,163,182,32,2,35,2.16,4.97,4.99,4.96,4.97,4.75
1425,25278933,20250609011815,90876851,29.94624,-90.07567,Central Business District,,Entire rental unit,Entire home/apt,2016-08-19,"New Orleans, LA",within an hour,98%,99%,t,8,8,t,t,4,1.5,1.5 baths,1.0,2.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Blender"", ""Central air conditioning"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Clothing storage: closet and dresser"", ""City skyline view"", ""Building staff"", ""Ceiling fan"", ""Self check-in"", ""Coffee maker"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Electric stove"", ""Elevator"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""55 inch HDTV with standard cable"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""Dedicated workspace"", ""Body soap"", ""Ethernet connection"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Crib"", ""Pack \u2019n play/Travel crib""]",$105.00,1,60,1,3,1125,1125,1.1,1125.0,t,21,47,69,341,174,253,40,3,35,2.99,4.75,4.87,4.69,4.86,4.92
1426,25279375,20250609011815,90876851,29.94458,-90.07392,Central Business District,,Entire condo,Entire home/apt,2016-08-19,"New Orleans, LA",within an hour,98%,99%,t,8,8,t,t,6,2.0,2 baths,3.0,4.0,"[""Books and reading material"", ""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Blender"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Stainless steel electric stove"", ""Clothing storage: closet and dresser"", ""City skyline view"", ""Building staff"", ""Ceiling fan"", ""Self check-in"", ""Coffee maker"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Elevator"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""55 inch HDTV with standard cable"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""Dedicated workspace"", ""Body soap"", ""Ethernet connection"", ""Fast wifi \u2013 74 Mbps"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Freezer"", ""Crib"", ""Pack \u2019n play/Travel crib""]",$175.00,1,60,1,3,1125,1125,1.1,1125.0,t,13,24,48,302,139,294,41,6,35,3.61,4.79,4.86,4.7,4.85,4.87
1427,25279575,20250609011815,90876851,29.94518,-90.07383,Central Business District,,Entire condo,Entire home/apt,2016-08-19,"New Orleans, LA",within an hour,98%,99%,t,8,8,t,t,8,2.0,2 baths,2.0,4.0,"[""Fast wifi \u2013 78 Mbps"", ""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Stainless steel electric stove"", ""Clothing storage: closet and dresser"", ""City skyline view"", ""Building staff"", ""Ceiling fan"", ""Self check-in"", ""Coffee maker"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Elevator"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""55 inch HDTV with standard cable"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""Dedicated workspace"", ""Ethernet connection"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Cleaning products"", ""Window guards"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Cooking basics"", ""Coffee"", ""Private entrance"", ""Crib"", ""Pack \u2019n play/Travel crib""]",$112.00,1,60,1,3,1125,1125,1.1,1125.0,t,13,32,56,319,155,199,28,3,28,2.44,4.87,4.94,4.77,4.91,4.94
1428,25281734,20250609011815,140439769,29.96709,-90.05716,Marigny,,Entire condo,Entire home/apt,2017-07-14,"Melbourne, FL",within an hour,100%,98%,t,4,4,t,t,2,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Stove"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Refrigerator"", ""Lockbox"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""Dedicated workspace"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Shared patio or balcony"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Cooking basics"", ""40 inch HDTV""]",$86.00,3,14,3,3,14,14,3.0,14.0,t,22,49,73,160,160,293,27,1,36,3.42,4.82,4.86,4.82,4.92,4.9
1430,25325087,20250609011815,191271823,30.13761,-89.75319,Lake Catherine,,Entire home,Entire home/apt,2018-05-23,,within an hour,100%,100%,t,1,1,t,f,8,1.5,1.5 baths,3.0,8.0,"[""Dishes and silverware"", ""BBQ grill: gas"", ""Heating"", ""Carbon monoxide alarm"", ""Blender"", ""Lake view"", ""Central air conditioning"", ""Hot water"", ""Wifi"", ""Private patio or balcony"", ""Outdoor furniture"", ""Dryer"", ""Ceiling fan"", ""TV with Amazon Prime Video, Netflix, Hulu, Disney+, Roku"", ""Waterfront"", ""Smoke alarm"", ""Toaster"", ""Microwave"", ""Electric stove"", ""Refrigerator"", ""Dishwasher"", ""Bed linens"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Free parking on premises"", ""First aid kit"", ""Oven"", ""Fire extinguisher"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Indoor fireplace: electric"", ""Barbecue utensils"", ""Iron"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Private entrance"", ""Freezer""]",$244.00,2,15,2,2,1125,1125,2.0,1125.0,t,9,24,47,226,95,85,9,0,12,0.99,4.86,4.93,4.74,4.98,4.89
1432,25350979,20250609011815,349162641,29.93734772181236,-90.07558424033222,Central City,,Entire guesthouse,Entire home/apt,2020-06-08,"New Orleans, LA",within an hour,100%,97%,t,100,105,t,t,4,1.5,1.5 baths,2.0,2.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Wifi"", ""Private patio or balcony"", ""Stainless steel electric stove"", ""Outdoor furniture"", ""Clothing storage: closet and dresser"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Refrigerator"", ""HDTV"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Fire extinguisher"", ""Private backyard \u2013 Fully fenced"", ""Body soap"", ""Ethernet connection"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker: Keurig coffee machine"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Stainless steel single oven"", ""Private entrance"", ""Freezer"", ""Keypad""]",$106.00,1,29,2,6,29,29,2.7,29.0,t,22,45,65,285,169,229,43,1,48,2.71,4.89,4.88,4.86,4.95,4.83
1439,25634306,20250609011815,5743364,29.97137,-90.05001,St. Roch,,Entire home,Entire home/apt,2013-04-02,"Winter Garden, FL",within an hour,100%,99%,t,2,3,t,t,4,1.0,1 bath,2.0,2.0,"[""Books and reading material"", ""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Air conditioning"", ""Outdoor furniture"", ""Clothing storage: closet and dresser"", ""Dryer"", ""Portable fans"", ""Stove"", ""Outdoor dining area"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Sound system"", ""Microwave"", ""Typically Suave Naturals or comparable  conditioner"", ""Toaster"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Washer"", ""Backyard"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Dedicated workspace"", ""Body soap"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Shared patio or balcony"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Fire pit"", ""Iron"", ""Cleaning products"", ""Baking sheet"", ""Courtyard view"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Freezer"", ""Keypad""]",$119.00,2,1125,2,2,1125,1125,2.0,1125.0,t,27,57,84,154,128,173,24,0,28,2.06,4.82,4.82,4.86,4.91,4.35
1440,25700312,20250609011815,71999291,29.93817,-90.07328,Lower Garden District,,Entire home,Entire home/apt,2016-05-14,"New Orleans, LA",within an hour,100%,100%,t,1,1,t,t,4,1.0,1 bath,2.0,2.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Hot water"", ""Wifi"", ""Children\u2019s dinnerware"", ""Stove"", ""Self check-in"", ""Coffee maker"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Pets allowed"", ""Microwave"", ""Refrigerator"", ""Bread maker"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""64 inch HDTV"", ""Cleaning available during stay"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Smart lock"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Free washer \u2013 In unit"", ""Bathtub"", ""Cooking basics"", ""Private entrance""]",$100.00,30,1125,30,30,1125,1125,30.0,1125.0,t,0,0,9,284,117,103,14,0,23,1.25,4.92,4.9,4.94,4.92,4.95
1447,25870988,20250609011815,58758209,29.96666,-90.05978,Marigny,,Entire condo,Entire home/apt,2016-02-14,"New Orleans, LA",within an hour,100%,98%,t,4,4,t,t,6,2.0,2 baths,2.0,3.0,"[""Books and reading material"", ""Coffee maker: french press, Keurig coffee machine"", ""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Board games"", ""Room-darkening shades"", ""Wifi"", ""Private patio or balcony"", ""50 inch HDTV with Netflix"", ""Outdoor furniture"", ""Portable fans"", ""Ceiling fan"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Whirlpool stainless steel electric stove"", ""Refrigerator"", ""Noise decibel monitors on property"", ""Luggage dropoff allowed"", ""Clothing storage: closet"", ""Bed linens"", ""Hair dryer"", ""Dishwasher"", ""First aid kit"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""Free driveway parking on premises \u2013 1 space"", ""Dedicated workspace"", ""Private backyard \u2013 Fully fenced"", ""Body soap"", ""Ethernet connection"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Courtyard view"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Freezer"", ""Keypad""]",$165.00,2,27,2,3,1125,1125,2.3,1125.0,t,16,46,61,61,61,239,34,1,37,2.81,4.99,4.97,5.0,5.0,4.97
1449,25872802,20250609011815,58758209,29.96666,-90.05984,Marigny,,Entire condo,Entire home/apt,2016-02-14,"New Orleans, LA",within an hour,100%,98%,t,4,4,t,t,5,2.0,2 baths,2.0,3.0,"[""Books and reading material"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Board games"", ""Room-darkening shades"", ""Wifi"", ""Private patio or balcony"", ""Outdoor furniture"", ""Portable fans"", ""Ceiling fan"", ""2-burner Cooktop and Toaster Oven  electric stove"", ""Coffee maker: french press, Nespresso"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Refrigerator"", ""Noise decibel monitors on property"", ""Luggage dropoff allowed"", ""Clothing storage: closet"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""50 inch HDTV with Netflix, Roku, Fire TV"", ""Free driveway parking on premises \u2013 1 space"", ""Dedicated workspace"", ""Body soap"", ""Ethernet connection"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Cleaning products"", ""Heating - split type ductless system"", ""Free washer \u2013 In unit"", ""Conditioner"", ""Courtyard view"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""AC - split type ductless system"", ""Freezer"", ""Keypad""]",$145.00,2,27,2,3,1125,1125,2.3,1125.0,t,10,24,24,24,24,236,32,2,34,2.77,4.97,4.98,5.0,4.99,5.0
1453,25967388,20250609011815,195181241,29.96587,-90.0431,St. Claude,,Entire rental unit,Entire home/apt,2018-06-12,"New Orleans, LA",,,100%,t,1,1,t,t,5,1.0,1 bath,2.0,3.0,"[""Books and reading material"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Blender"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Board games"", ""Room-darkening shades"", ""Wifi"", ""Outdoor furniture"", ""Stainless steel gas stove"", ""TV with standard cable"", ""Portable fans"", ""Ceiling fan"", ""Outdoor dining area"", ""Outlet covers"", ""Self check-in"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Clothing storage: closet, wardrobe, and dresser"", ""Refrigerator"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Oven"", ""Children\u2019s books and toys"", ""Fire extinguisher"", ""Dedicated workspace"", ""Private backyard \u2013 Fully fenced"", ""Body soap"", ""Laundromat nearby"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker: Keurig coffee machine"", ""Iron"", ""Cleaning products"", ""Shared gym nearby"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Polaroid Wireless, Rechargeable, Portable, Reactive LED, Color changing.  Located in the kitchen closet top shelf original  box with power charger cord. Bluetooth sound system"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Freezer"", ""Keypad""]",$141.00,30,1124,30,30,1125,1125,30.0,1125.0,t,30,49,79,169,169,163,14,0,15,1.93,4.8,4.86,4.9,4.94,4.55
